Regiao;Codigo_UF;UF;Codigo_IBGE;Municipio;MuitoBaixo_Qtd;MuitoBaixo_Perc;Baixo_Qtd;Baixo_Perc;Adequado_Qtd;Adequado_Perc;Elevado_Qtd;Elevado_Perc;Total;Ano;Raca_Codigo;Raca_Nome;Sexo_Codigo;Sexo_Nome;Fase_Idade;Fase_Nome
NORDESTE;26;PE;260825;JUCATI;0;-;1;20;4;80;0;-;5;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260830;JUPI;0;-;0;-;0;-;0;-;0;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260840;JUREMA;0;-;0;-;0;-;0;-;0;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260850;LAGOA DE ITAENGA;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260845;LAGOA DO CARRO;0;-;1;33,33;2;66,67;0;-;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260860;LAGOA DO OURO;0;-;1;8,33;10;83,33;1;8,33;12;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260870;LAGOA DOS GATOS;0;-;0;-;2;66,67;1;33,33;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260875;LAGOA GRANDE;0;-;0;-;0;-;0;-;0;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260880;LAJEDO;0;-;0;-;30;96,77;1;3,23;31;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260890;LIMOEIRO;1;11,11;0;-;8;88,89;0;-;9;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260900;MACAPARANA;0;-;1;4,76;17;80,95;3;14,29;21;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260910;MACHADOS;0;-;0;-;10;100;0;-;10;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260915;MANARI;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260920;MARAIAL;0;-;0;-;1;50;1;50;2;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260930;MIRANDIBA;1;100;0;-;0;-;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261430;MOREILANDIA;0;-;0;-;4;100;0;-;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260940;MORENO;1;3,85;1;3,85;23;88,46;1;3,85;26;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260950;NAZARE DA MATA;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260960;OLINDA;2;3,17;1;1,59;54;85,71;6;9,52;63;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260970;OROBO;0;-;0;-;22;84,62;4;15,38;26;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260980;OROCO;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;260990;OURICURI;0;-;0;-;4;100;0;-;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261000;PALMARES;0;-;0;-;22;100;0;-;22;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261010;PALMEIRINA;0;-;0;-;9;100;0;-;9;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261020;PANELAS;0;-;0;-;23;100;0;-;23;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261030;PARANATAMA;0;-;0;-;3;75;1;25;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261040;PARNAMIRIM;0;-;0;-;4;100;0;-;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261050;PASSIRA;0;-;0;-;19;95;1;5;20;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261060;PAUDALHO;0;-;0;-;5;83,33;1;16,67;6;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261070;PAULISTA;1;6,67;1;6,67;11;73,33;2;13,33;15;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261080;PEDRA;0;-;0;-;2;100;0;-;2;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261090;PESQUEIRA;2;13,33;0;-;12;80;1;6,67;15;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261100;PETROLANDIA;0;-;0;-;0;-;0;-;0;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261110;PETROLINA;0;-;0;-;20;95,24;1;4,76;21;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261120;POCAO;0;-;0;-;3;100;0;-;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261130;POMBOS;0;-;0;-;3;100;0;-;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261140;PRIMAVERA;0;-;0;-;3;100;0;-;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261150;QUIPAPA;0;-;1;12,5;7;87,5;0;-;8;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261153;QUIXABA;1;10;0;-;9;90;0;-;10;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261160;RECIFE;2;0,59;3;0,89;306;90,53;27;7,99;338;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261170;RIACHO DAS ALMAS;0;-;0;-;6;100;0;-;6;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261180;RIBEIRAO;0;-;0;-;0;-;0;-;0;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261190;RIO FORMOSO;0;-;0;-;1;50;1;50;2;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261200;SAIRE;0;-;0;-;6;75;2;25;8;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261210;SALGADINHO;0;-;0;-;2;100;0;-;2;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261220;SALGUEIRO;1;5,56;0;-;16;88,89;1;5,56;18;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261230;SALOA;0;-;0;-;5;100;0;-;5;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261240;SANHARO;0;-;0;-;14;93,33;1;6,67;15;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261245;SANTA CRUZ;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261247;SANTA CRUZ DA BAIXA VERDE;0;-;0;-;15;93,75;1;6,25;16;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261250;SANTA CRUZ DO CAPIBARIBE;0;-;0;-;11;68,75;5;31,25;16;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261255;SANTA FILOMENA;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261260;SANTA MARIA DA BOA VISTA;0;-;0;-;0;-;1;100;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261270;SANTA MARIA DO CAMBUCA;0;-;0;-;5;100;0;-;5;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261280;SANTA TEREZINHA;1;11,11;1;11,11;5;55,56;2;22,22;9;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261290;SAO BENEDITO DO SUL;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261300;SAO BENTO DO UNA;0;-;0;-;19;90,48;2;9,52;21;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261310;SAO CAITANO;0;-;0;-;1;33,33;2;66,67;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261320;SAO JOAO;0;-;0;-;1;33,33;2;66,67;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261330;SAO JOAQUIM DO MONTE;2;25;0;-;6;75;0;-;8;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261340;SAO JOSE DA COROA GRANDE;0;-;0;-;3;75;1;25;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261350;SAO JOSE DO BELMONTE;0;-;0;-;4;100;0;-;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261360;SAO JOSE DO EGITO;3;15;1;5;15;75;1;5;20;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261370;SAO LOURENCO DA MATA;0;-;0;-;7;100;0;-;7;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261380;SAO VICENTE FERRER;0;-;0;-;6;100;0;-;6;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261390;SERRA TALHADA;6;33,33;0;-;10;55,56;2;11,11;18;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261400;SERRITA;0;-;0;-;3;100;0;-;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261410;SERTANIA;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261420;SIRINHAEM;0;-;0;-;2;66,67;1;33,33;3;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261440;SOLIDAO;0;-;0;-;6;100;0;-;6;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261450;SURUBIM;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261460;TABIRA;1;3,85;1;3,85;23;88,46;1;3,85;26;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261470;TACAIMBO;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261480;TACARATU;0;-;0;-;4;100;0;-;4;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261485;TAMANDARE;0;-;0;-;1;100;0;-;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261500;TAQUARITINGA DO NORTE;0;-;0;-;31;100;0;-;31;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261510;TEREZINHA;0;-;0;-;8;100;0;-;8;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
NORDESTE;26;PE;261520;TERRA NOVA;0;-;0;-;0;-;1;100;1;2023;01;BRANCA;M;MASCULINO;1;MENOR_DE_6_MESES
